"","X91D.deposit","X9M","X1Y","X18M","X2Y","X3Y","X4Y","X5Y","X6Y","X7Y","X8Y","X9Y","X10Y","X12Y","X15Y","X20Y"
"2007-03-12",4.94,4.865,4.835,4.77,4.745,4.73,4.75,4.77,4.79,4.825,4.8,4.855,4.88,4.915,4.97,5.005
"2007-03-13",4.94,4.87,4.855,4.8,4.77,4.745,4.76,4.785,4.81,4.845,4.815,4.87,4.895,4.9325,4.9825,5.03
"2007-03-14",4.94,4.86,4.8225,4.775,4.7475,4.7175,4.725,4.735,4.78,4.795,4.815,4.815,4.8675,4.9,4.95,5.01
"2007-03-15",4.94,4.86,4.83,4.775,4.74,4.71,4.72,4.745,4.765,4.805,4.815,4.835,4.865,4.905,4.95,5
"2007-03-16",4.94,4.86,4.7875,4.78,4.6975,4.6825,4.685,4.7188,4.74,4.7725,4.82,4.82,4.8275,4.875,4.925,4.495
"2007-03-19",4.94,4.825,4.805,4.755,4.73,4.67,4.7075,4.73,4.75,4.79,4.775,4.81,4.835,4.9,4.945,4.965
"2007-03-20",4.94,4.84,4.7825,4.755,4.7125,4.6675,4.69,4.72,4.735,4.7675,4.755,4.795,4.855,4.905,4.97,4.99
"2007-03-21",4.94,4.845,4.78,4.75,4.715,4.6788,4.6738,4.7182,4.735,4.7857,4.745,4.82,4.855,4.915,5,5.045
"2007-03-22",4.94,4.82,4.7775,4.72,4.685,4.655,4.665,4.7,4.725,4.78,4.825,4.82,4.87,4.935,5.015,5.065
"2007-03-23",4.94,4.81,4.7613,4.75,4.6888,4.6625,4.665,4.705,4.72,4.785,4.745,4.825,4.87,4.95,5.04,5.1
"2007-03-26",4.94,4.805,4.76,4.715,4.69,4.665,4.6863,4.72,4.76,4.8063,4.76,4.825,4.885,4.945,5.03,5.085
"2007-03-27",4.94,4.81,4.77,4.725,4.69,4.665,4.68,4.71,4.75,4.78,4.78,4.835,4.86,4.925,5,5.05
"2007-03-28",4.94,4.815,4.7675,4.73,4.685,4.665,4.6725,4.7,4.725,4.775,4.775,4.815,4.855,4.915,4.985,5.055
"2007-03-29",4.94,4.815,4.77,4.725,4.695,4.665,4.6775,4.71,4.735,4.7638,4.79,4.81,4.87,4.925,5,5.055
"2007-03-30",4.94,4.82,4.78,4.74,4.705,4.67,4.68,4.715,4.74,4.785,4.755,4.815,4.865,4.925,4.995,5.055
"2007-04-02",4.94,4.845,4.795,4.76,4.72,4.69,4.7,4.735,4.745,4.785,4.805,4.845,4.885,4.945,5.03025905593577,5.075
"2007-04-03",4.94,4.86,4.8105,4.77,4.76,4.73,4.73,4.765,4.795,4.825,4.795,4.865,4.91,4.975,5.045,5.101
"2007-04-04",4.94,4.86,4.825,4.78,4.77,4.73,4.7375,4.7925,4.8,4.84,4.82,4.89,4.925,4.9825,5.0525,5.1125
"2007-04-05",4.94,4.87,4.8175,4.795,4.7475,4.73,4.73,4.775,4.785,4.8275,4.83,4.885,4.908,4.97,5.03,5.095
"2007-04-06",4.94,4.885,4.83,4.805,4.76,4.73,4.74,4.78,4.805,4.835,4.84,4.865,4.92,4.98,5.04,5.1
"2007-04-09",4.94,4.9,4.88,4.8,4.825,4.795,4.81,4.84,4.815,4.9,4.925,4.955,4.975,5.03,5.095,5.15
"2007-04-10",4.94,4.9,4.876,4.86,4.826,4.796,4.811,4.836,4.855,4.896,4.865,4.925,4.976,5.036,5.096,5.151
"2007-04-11",4.94,4.9,4.88,4.865,4.83,4.805,4.815,4.845,4.875,4.905,4.935,4.96,4.99,5.05,5.11,5.165
"2007-04-12",4.94,4.905,4.885,4.865,4.8375,4.815,4.82,4.85,4.87,4.91,4.935,4.955,4.5,5.045,5.105,5.165
"2007-04-13",4.94,4.9,4.88,4.87,4.835,4.82,4.83,4.86,4.89,4.92,4.945,4.97,5,5.055,5.115,5.175
"2007-04-16",4.94,4.895,4.885,4.88,4.855,4.84,4.85,4.88,4.905,4.935,4.95,4.985,5.02,5.08,5.14,5.19
"2007-04-17",4.94,4.89,4.865,4.89,4.83,4.82,4.83,4.86,4.86,4.925,4.93,4.97,5,5.05,5.11,5.185
"2007-04-18",4.95,4.87,4.865,4.85,4.8225,4.8125,4.825,4.85,4.85,4.9175,4.89,4.945,4.995,5.045,5.11,5.165
"2007-04-19",4.95,4.87,4.865,4.835,4.815,4.81,4.825,4.85,4.85,4.915,4.92,4.96,4.995,5.055,5.115,5.175
"2007-04-20",4.95,4.93,4.915,4.905,4.875,4.87,4.875,4.905,4.91,4.97,4.97,4.995,5.05,5.105,5.17,5.23
"2007-04-23",4.96,4.905,4.875,4.85,4.83,4.825,4.835,4.865,4.905,4.93,4.955,4.5,5.01,5.065,5.13,5.19
"2007-04-24",4.97,4.91,4.9,4.86,4.845,4.835,4.8475,4.875,4.885,4.94,4.95,4.965,5.02,5.075,5.14,5.2
"2007-04-25",4.97,4.925,4.9225,4.855,4.855,4.85,4.86,4.885,4.885,4.95,4.905,4.985,5.03,5.08,5.145,5.205
"2007-04-26",4.97,4.95,4.92,4.885,4.86,4.85,4.86,4.885,4.83,4.95,4.97,4.995,5.025,5.085,5.145,5.21
"2007-04-27",4.98,4.965,4.94,4.89,4.875,4.865,4.87,4.89,4.95,4.955,4.495,5.025,5.035,5.095,5.155,5.215
"2007-04-30",5,4.96,4.955,4.9,4.885,4.875,4.88,4.895,4.92,4.96,4.98,5.005,5.04,5.095,5.16,5.22
"2007-05-01",5,4.975,4.955,4.905,4.885,4.875,4.88,4.895,4.925,4.96,4.985,5.01,5.04,5.1,5.16,5.21
"2007-05-02",5,4.955,4.9338,4.885,4.87,4.86,4.8625,4.8775,4.925,4.9425,4.495,5.01,5.0225,5.0775,5.135,5.205
"2007-05-03",5,4.955,4.93,4.89,4.865,4.8475,4.8525,4.87,4.91,4.9315,4.97,4.995,5.0125,5.065,5.1275,5.175
"2007-05-04",5,4.955,4.945,4.9,4.8675,4.8525,4.8575,4.875,4.895,4.935,4.955,4.495,5.0175,5.0675,5.13,5.175
"2007-05-07",5,4.975,4.965,4.9,4.888,4.87,4.875,4.8925,4.895,4.9525,4.98,4.995,5.035,5.09,5.1525,5.215
"2007-05-08",5,4.995,4.975,4.935,4.9125,4.895,4.9075,4.925,4.92,4.98,4.98,5.035,5.0675,5.1225,5.185,5.24
"2007-05-09",5.01,4.995,5,4.96,4.955,4.935,4.94,4.955,4.97,5.02,5.025,5.05,5.1,5.155,5.22,5.275
"2007-05-10",5.02,5.015,5.005,5.005,4.975,4.955,4.96,4.98,5.01,5.045,5.065,5.09,5.12,5.18,5.24,5.3
"2007-05-11",5.02,5,5,4.99,4.9675,4.9475,4.955,4.975,5.005,5.0375,5.07,5.09,5.1175,5.165,5.23,5.285
"2007-05-14",5.05,5.01,5,4.995,4.965,4.95,4.955,4.9775,5.02,5.0375,5.06,5.085,5.1175,5.165,5.23,5.28
"2007-05-15",5.06,5.04,5.035,5.015,4.98,4.9575,4.965,4.985,5,5.045,5.055,5.08,5.125,5.18,5.245,5.3
"2007-05-16",5.06,5.04,5.035,5.01,4.97,4.95,4.955,4.98,5.01,5.035,5.065,5.09,5.12,5.175,5.245,5.295
"2007-05-17",5.07,5.075,5.075,5.035,5.005,4.9813,4.99,5.005,5.035,5.075,5.07,5.085,5.155,5.215,5.28,5.34
"2007-05-18",5.07,5.095,5.09,5.065,5.035,5.01,5.02,5.035,5.055,5.1,5.12,5.145,5.18,5.24,5.305,5.365
"2007-05-21",5.07,5.08,5.055,5.06,5.01,4.9975,5.005,5.0475,5.075,5.0875,5.14,5.165,5.1935,5.2525,5.3225,5.38
"2007-05-22",5.07,5.07,5.0725,5.06,5.04,5.03,5.0425,5.065,5.075,5.135,5.14,5.165,5.2225,5.2825,5.3525,5.405
"2007-05-23",5.07,5.07,5.07,5.05,5.0475,5.043,5.06,5.08,5.115,5.155,5.17,5.2,5.25,5.315,5.385,5.45
"2007-05-24",5.07,5.07,5.0725,5.065,5.0525,5.0475,5.0625,5.085,5.11,5.16,5.195,5.22,5.255,5.31,5.385,5.445
"2007-05-25",5.07,5.075,5.0675,5.06,5.045,5.04,5.058,5.08,5.115,5.1525,5.195,5.225,5.2425,5.3025,5.372,5.425
"2007-05-28",5.07,5.065,5.0575,5.055,5.053,5.05,5.0705,5.098,5.125,5.1755,5.21,5.24,5.2755,5.3405,5.41,5.47
"2007-05-29",5.07,5.07,5.06,5.045,5.04,5.037,5.058,5.082,5.13,5.1625,5.2,5.245,5.255,5.3205,5.395,5.445
"2007-05-30",5.07,5.075,5.075,5.06,5.06,5.0625,5.075,5.1075,5.135,5.1825,5.21,5.235,5.2775,5.3375,5.4125,5.455
"2007-05-31",5.06,5.04,5.0375,5.045,5.045,5.045,5.06,5.0825,5.115,5.1475,5.185,5.205,5.2325,5.295,5.3675,5.41
"2007-06-01",5.04,5.005,5.005,5.01,5.0075,5.01,5.03,5.05,5.075,5.1175,5.14,5.17,5.205,5.265,5.335,5.385
"2007-06-04",5.04,5,5.01,5.005,4.9975,5,5.0225,5.0475,5.085,5.117,5.155,5.175,5.1975,5.2625,5.3325,5.385
"2007-06-05",5.04,5.02,5.02,5.015,5.015,5.015,5.03,5.06,5.09,5.13,5.15,5.185,5.21,5.275,5.35,5.395
"2007-06-06",5.04,5.02,5.03,5.015,5.02,5.0225,5.04,5.0675,5.09,5.1375,5.15,5.185,5.2175,5.275,5.35,5.395
"2007-06-07",5.04,5.045,5.0525,5.045,5.06,5.065,5.085,5.115,5.135,5.185,5.205,5.235,5.27,5.325,5.4,5.45
"2007-06-08",5.04,5.08,5.075,5.105,5.105,5.13,5.16,5.205,5.24,5.29,5.305,5.325,5.38,5.4525,5.525,5.585
"2007-06-11",5.04,5.08,5.0975,5.105,5.117,5.142,5.1725,5.215,5.24,5.303,5.325,5.35,5.395,5.465,5.535,5.6
"2007-06-12",5.04,5.08,5.1113,5.125,5.1325,5.157,5.1875,5.23,5.275,5.32,5.355,5.395,5.4175,5.4875,5.557,5.63
"2007-06-13",5.04,5.07,5.0925,5.135,5.1213,5.145,5.175,5.215,5.26,5.3075,5.375,5.25,5.4075,5.472,5.55,5.62
"2007-06-14",5.04,5.05,5.08,5.1,5.1,5.125,5.15,5.19,5.23,5.285,5.32,5.36,5.38,5.455,5.535,5.595
"2007-06-15",5.04,5.07,5.09,5.09,5.1075,5.1375,5.16,5.19,5.235,5.28,5.32,5.355,5.39,5.465,5.55,5.605
"2007-06-18",5.04,5.085,5.1,5.105,5.115,5.13,5.1475,5.185,5.215,5.265,5.295,5.335,5.385,5.4525,5.53,5.585
"2007-06-19",5.04,5.075,5.105,5.105,5.1125,5.125,5.145,5.1825,5.22,5.2675,5.3,5.34,5.3825,5.4495,5.5275,5.585
"2007-06-20",5.04,5.105,5.11,5.135,5.14,5.1525,5.178,5.213,5.245,5.303,5.335,5.375,5.42,5.5025,5.585,5.63
"2007-06-21",5.04,5.16,5.18,5.2,5.2025,5.2275,5.258,5.308,5.355,5.402,5.46,5.49,5.53,5.6125,5.695,5.755
"2007-06-22",5.04,5.135,5.1625,5.17,5.1875,5.21,5.2425,5.295,5.335,5.39,5.44,5.48,5.515,5.5955,5.678,5.725
"2007-06-25",5.03,5.13,5.14,5.16,5.155,5.17,5.215,5.26,5.31,5.36,5.42,5.46,5.33,5.5625,5.6475,5.7
"2007-06-26",5.03,5.11,5.1625,5.165,5.178,5.1975,5.2325,5.28,5.31,5.375,5.435,5.47,5.497,5.5775,5.662,5.71
"2007-06-27",5.02,5.085,5.115,5.14,5.133,5.1525,5.185,5.23,5.285,5.325,5.375,5.415,5.447,5.5275,5.608,5.655
"2007-06-28",5.01,5.095,5.13,5.135,5.1475,5.1625,5.1975,5.24,5.275,5.325,5.375,5.415,5.445,5.5225,5.6,5.65
"2007-06-29",5,5.115,5.16,5.155,5.1725,5.1875,5.2175,5.265,5.305,5.35,5.375,5.415,5.455,5.5425,5.62,5.675
"2007-07-02",5,5.095,5.1675,5.175,5.19,5.205,5.235,5.275,5.28,5.36,5.4,5.44,5.47,5.555,5.635,5.685
"2007-07-03",5,5.105,5.155,5.175,5.186,5.196,5.228,5.266,5.305,5.341,5.395,5.45,5.458,5.5405,5.618,5.67
"2007-07-04",5,5.115,5.155,5.185,5.21,5.225,5.25,5.285,5.32,5.365,5.405,5.445,5.475,5.545,5.6275,5.675
"2007-07-05",5,5.11,5.17,5.195,5.215,5.225,5.245,5.275,5.32,5.35,5.385,5.425,5.45,5.525,5.605,5.66
"2007-07-06",5,5.09,5.16,5.155,5.185,5.1975,5.2125,5.2425,5.285,5.315,5.34,5.38,5.41,5.485,5.56,5.605
"2007-07-09",5,5.1,5.15,5.175,5.195,5.21,5.225,5.26,5.31,5.3325,5.375,5.385,5.443,5.515,5.5925,5.655
"2007-07-10",5,5.11,5.19,5.2,5.1925,5.235,5.2575,5.2975,5.315,5.3775,5.375,5.465,5.4875,5.555,5.6325,5.69
"2007-07-11",5,5.095,5.165,5.175,5.175,5.195,5.215,5.245,5.295,5.325,5.37,5.395,5.425,5.5,5.575,5.63
"2007-07-12",5.05,5.145,5.2175,5.19,5.23,5.24,5.2575,5.2925,5.335,5.37,5.405,5.41,5.4675,5.54,5.62,5.67
"2007-07-13",5.07,5.18,5.255,5.26,5.2475,5.24,5.28,5.29,5.38,5.4,5.455,5.48,5.47,5.545,5.625,5.675
"2007-07-16",5.07,5.185,5.255,5.26,5.28,5.305,5.32,5.36,5.38,5.4425,5.475,5.495,5.5375,5.605,5.68,5.73
"2007-07-17",5.07,5.2,5.26,5.265,5.285,5.305,5.32,5.36,5.4,5.4425,5.475,5.5,5.5375,5.61,5.68,5.735
"2007-07-18",5.08,5.2,5.245,5.265,5.26,5.285,5.295,5.335,5.38,5.415,5.455,5.5,5.505,5.585,5.665,5.71
"2007-07-19",5.08,5.195,5.24,5.255,5.26,5.285,5.305,5.335,5.39,5.42,5.455,5.48,5.51,5.58,5.66,5.705
"2007-07-20",5.08,5.195,5.25,5.265,5.275,5.295,5.32,5.35,5.395,5.43,5.455,5.495,5.53,5.6,5.675,5.725
"2007-07-23",5.08,5.2,5.235,5.255,5.255,5.27,5.295,5.335,5.385,5.41,5.435,5.465,5.505,5.575,5.655,5.695
"2007-07-24",5.08,5.185,5.245,5.255,5.28,5.29,5.31,5.35,5.365,5.425,5.435,5.465,5.52,5.58,5.64,5.685
"2007-07-25",5.08,5.175,5.21,5.225,5.225,5.235,5.255,5.29,5.32,5.36,5.4,5.42,5.45,5.55,5.615,5.66
"2007-07-26",5.08,5.145,5.185,5.19,5.2,5.205,5.225,5.26,5.295,5.325,5.35,5.38,5.415,5.465,5.515,5.565
"2007-07-27",5.09,5.15,5.18,5.13,5.11,5.13,5.1325,5.175,5.205,5.24,5.265,5.3,5.325,5.395,5.445,5.49
"2007-07-30",5.09,5.17,5.16,5.15,5.15,5.14,5.1538,5.19,5.235,5.26,5.28,5.325,5.3488,5.415,5.465,5.51
"2007-07-31",5.09,5.125,5.13,5.11,5.115,5.11,5.15,5.18,5.195,5.225,5.25,5.275,5.315,5.57,5.535,5.475
"2007-08-01",5.1,5.12,5.115,5.1,5.0675,5.06,5.07,5.1075,5.135,5.17,5.195,5.225,5.258,5.3175,5.377,5.425
"2007-08-02",5.1,5.135,5.1375,5.115,5.11,5.105,5.1025,5.14,5.17,5.21,5.23,5.26,5.295,5.355,5.42,5.465
"2007-08-03",5.1,5.135,5.14,5.12,5.11,5.1,5.11,5.14,5.175,5.21,5.24,5.27,5.3,5.36,5.42,5.46
"2007-08-06",5.1,5.125,5.13,5.11,5.09,5.08,5.095,5.135,5.165,5.205,5.235,5.265,5.3,5.36,5.425,5.47
"2007-08-07",5.1,5.15,5.1625,5.135,5.1175,5.11,5.1225,5.165,5.2,5.238,5.27,5.3,5.33,5.39,5.455,5.505
"2007-08-08",5.1,5.15,5.195,5.135,5.1545,5.1475,5.1625,5.2025,5.225,5.2775,5.295,5.325,5.3675,5.428,5.4925,5.54
"2007-08-09",5.2,5.215,5.265,5.245,5.22,5.22,5.225,5.2645,5.24,5.3325,5.355,5.4,5.4195,5.48,5.545,5.585
"2007-08-10",5.22,5.205,5.215,5.17,5.16,5.155,5.155,5.1775,5.2,5.245,5.265,5.29,5.33,5.3775,5.44,5.4775
"2007-08-13",5.23,5.215,5.2425,5.2,5.1875,5.175,5.175,5.2075,5.235,5.2725,5.27,5.325,5.355,5.4075,5.47,5.5125
"2007-08-14",5.24,5.235,5.24,5.205,5.18,5.17,5.17,5.195,5.235,5.265,5.29,5.325,5.345,5.395,5.455,5.5
"2007-08-15",5.24,5.235,5.24,5.2,5.18,5.17,5.17,5.195,5.22,5.265,5.28,5.31,5.345,5.39,5.455,5.495
"2007-08-16",5.25,5.205,5.185,5.15,5.09,5.07,5.07,5.1,5.13,5.15,5.225,5.23,5.23,5.319,5.385,5.43
"2007-08-17",5.25,5.2,5.2,5.155,5.0838,5.055,5.0625,5.105,5.125,5.155,5.195,5.21,5.2313,5.28,5.355,5.395
"2007-08-20",5.25,5.21,5.205,5.165,5.0905,5.06,5.0725,5.11,5.145,5.1725,5.185,5.22,5.2475,5.3075,5.3725,5.41
"2007-08-21",5.26,5.225,5.2,5.135,5.0825,5.0575,5.065,5.1025,5.125,5.1625,5.2,5.23,5.2475,5.3075,5.3725,5.41
"2007-08-22",5.26,5.225,5.21,5.145,5.125,5.105,5.11,5.14,5.155,5.205,5.215,5.245,5.3,5.35,5.42,5.465
"2007-08-23",5.26,5.24,5.225,5.16,5.1375,5.125,5.1295,5.1625,5.19,5.2275,5.26,5.29,5.3245,5.385,5.4855,5.495
"2007-08-24",5.26,5.24,5.23,5.18,5.14,5.1175,5.125,5.1595,5.2,5.235,5.27,5.3,5.3295,5.383,5.455,5.515
"2007-08-27",5.26,5.27,5.26,5.22,5.19,5.17,5.175,5.21,5.245,5.285,5.315,5.345,5.375,5.43,5.5,5.55
"2007-08-28",5.27,5.275,5.265,5.23,5.215,5.2,5.205,5.235,5.265,5.31,5.315,5.345,5.4,5.455,5.53,5.57
"2007-08-29",5.27,5.285,5.28,5.255,5.2325,5.2105,5.2155,5.2525,5.285,5.32,5.35,5.33,5.4075,5.458,5.5275,5.58
"2007-08-30",5.28,5.285,5.275,5.255,5.21,5.19,5.195,5.2275,5.285,5.285,5.35,5.33,5.365,5.42,5.49,5.535
"2007-08-31",5.28,5.285,5.305,5.255,5.265,5.25,5.255,5.29,5.285,5.355,5.35,5.33,5.435,5.4825,5.555,5.6
"2007-09-03",5.29,5.315,5.3075,5.28,5.2765,5.264,5.271,5.301,5.325,5.3665,5.35,5.415,5.441,5.495,5.5635,5.605
"2007-09-04",5.3,5.31,5.305,5.28,5.25,5.24,5.245,5.275,5.305,5.335,5.36,5.38,5.405,5.465,5.53,5.58
"2007-09-05",5.3,5.31,5.2888,5.28,5.2325,5.225,5.235,5.2645,5.305,5.3275,5.36,5.365,5.395,5.45,5.52,5.5625
"2007-09-06",5.32,5.335,5.325,5.295,5.245,5.2275,5.235,5.27,5.295,5.33,5.345,5.37,5.4,5.45,5.52,5.565
"2007-09-07",5.33,5.325,5.315,5.255,5.1975,5.175,5.185,5.225,5.24,5.285,5.305,5.32,5.36,5.41,5.48,5.525
"2007-09-10",5.33,5.3025,5.27,5.22,5.15,5.135,5.135,5.1625,5.21,5.24,5.26,5.28,5.3,5.365,5.4425,5.485
"2007-09-11",5.33,5.325,5.295,5.245,5.2075,5.1775,5.19,5.2155,5.245,5.275,5.2925,5.325,5.35,5.405,5.4775,5.52
"2007-09-12",5.34,5.315,5.295,5.2525,5.1975,5.17,5.1805,5.2105,5.235,5.27,5.29,5.32,5.345,5.4,5.4725,5.515
"2007-09-13",5.34,5.315,5.29,5.25,5.195,5.17,5.17,5.2075,5.23,5.25,5.295,5.32,5.3425,5.3975,5.4695,5.51
"2007-09-14",5.35,5.33,5.3,5.26,5.22,5.205,5.21,5.245,5.265,5.305,5.33,5.355,5.39,5.445,5.515,5.555
"2007-09-17",5.35,5.345,5.315,5.28,5.2475,5.225,5.235,5.27,5.305,5.34,5.365,5.39,5.4125,5.4675,5.54,5.59
"2007-09-18",5.35,5.335,5.325,5.28,5.25,5.225,5.235,5.27,5.295,5.33,5.365,5.39,5.41,5.455,5.53,5.57
"2007-09-19",5.35,5.3425,5.3175,5.265,5.25,5.23,5.2375,5.275,5.285,5.3375,5.355,5.375,5.42,5.48,5.545,5.59
"2007-09-20",5.35,5.35,5.335,5.305,5.28,5.27,5.28,5.32,5.345,5.38,5.405,5.425,5.4675,5.52,5.585,5.63
"2007-09-21",5.35,5.36,5.345,5.325,5.31,5.3,5.31,5.355,5.3875,5.425,5.44,5.49,5.52,5.58,5.65,5.69
"2007-09-24",5.35,5.36,5.35,5.325,5.315,5.3075,5.3175,5.36,5.3875,5.43,5.44,5.49,5.525,5.575,5.65,5.69
"2007-09-25",5.35,5.36,5.345,5.325,5.305,5.295,5.3075,5.35,5.3875,5.42,5.44,5.49,5.515,5.575,5.65,5.69
"2007-09-26",5.35,5.36,5.35,5.325,5.315,5.3075,5.3175,5.36,5.3875,5.43,5.44,5.49,5.525,5.575,5.65,5.69
"2007-09-27",5.35,5.36,5.34,5.345,5.3025,5.32,5.3,5.345,5.3975,5.42,5.475,5.49,5.5125,5.595,5.67,5.71
"2007-09-28",5.35,5.37,5.365,5.35,5.335,5.325,5.3325,5.37,5.41,5.44,5.475,5.505,5.535,5.595,5.67,5.71
"2007-10-01",5.35,5.38,5.375,5.36,5.3425,5.335,5.3425,5.38,5.42,5.4525,5.485,5.515,5.5475,5.605,5.68,5.72
"2007-10-02",5.34,5.375,5.3725,5.35,5.3325,5.325,5.335,5.365,5.4,5.4375,5.465,5.495,5.53,5.59,5.665,5.705
"2007-10-03",5.34,5.375,5.3725,5.35,5.3325,5.325,5.335,5.365,5.4,5.4375,5.465,5.495,5.53,5.59,5.665,5.705
"2007-10-04",5.34,5.3575,5.365,5.35,5.315,5.3,5.31,5.34,5.375,5.41,5.465,5.485,5.505,5.565,5.64,5.685
"2007-10-05",5.34,5.3525,5.3325,5.34,5.279,5.265,5.2713,5.2875,5.375,5.3575,5.395,5.425,5.4475,5.5225,5.592,5.625
"2007-10-08",5.34,5.365,5.355,5.3225,5.29,5.285,5.29,5.32,5.345,5.395,5.41,5.455,5.49,5.55,5.625,5.67
"2007-10-09",5.34,5.355,5.37,5.335,5.305,5.295,5.31,5.3425,5.36,5.4225,5.44,5.46,5.505,5.57,5.645,5.685
"2007-10-10",5.34,5.3675,5.3725,5.34,5.315,5.3,5.3075,5.33,5.385,5.395,5.43,5.475,5.49,5.565,5.64,5.675
"2007-10-11",5.34,5.385,5.39,5.35,5.3225,5.31,5.315,5.3475,5.38,5.425,5.44,5.47,5.515,5.575,5.655,5.685
"2007-10-12",5.34,5.38,5.385,5.355,5.3225,5.3175,5.32,5.3575,5.395,5.435,5.46,5.49,5.525,5.59,5.665,5.7
"2007-10-15",5.34,5.385,5.385,5.375,5.3288,5.3275,5.3325,5.3738,5.405,5.455,5.47,5.47,5.555,5.605,5.69,5.735
"2007-10-16",5.34,5.365,5.3825,5.36,5.32,5.315,5.3225,5.3475,5.39,5.425,5.485,5.485,5.515,5.57,5.66,5.69
"2007-10-17",5.34,5.36,5.345,5.33,5.29,5.285,5.2975,5.3225,5.375,5.3838,5.42,5.45,5.4738,5.55,5.615,5.66
"2007-10-18",5.34,5.37,5.355,5.335,5.28,5.275,5.275,5.315,5.365,5.385,5.43,5.46,5.48,5.56,5.635,5.68
"2007-10-19",5.34,5.34,5.345,5.3,5.265,5.2575,5.26,5.295,5.335,5.365,5.39,5.42,5.455,5.51,5.585,5.62
"2007-10-22",5.34,5.32,5.295,5.25,5.205,5.18,5.19,5.22,5.255,5.295,5.32,5.345,5.38,5.445,5.52,5.56
"2007-10-23",5.34,5.33,5.31,5.245,5.215,5.19,5.195,5.235,5.255,5.3125,5.32,5.345,5.3935,5.455,5.525,5.565
"2007-10-24",5.34,5.3225,5.29,5.235,5.19,5.165,5.165,5.205,5.255,5.275,5.305,5.335,5.365,5.425,5.5,5.545
"2007-10-25",5.34,5.33,5.32,5.27,5.225,5.2,5.2075,5.2375,5.275,5.315,5.345,5.375,5.4025,5.4675,5.5375,5.5775
"2007-10-26",5.35,5.335,5.325,5.275,5.2275,5.2075,5.21,5.245,5.285,5.32,5.35,5.375,5.405,5.475,5.54,5.59
"2007-10-29",5.35,5.34,5.335,5.28,5.25,5.225,5.225,5.2625,5.295,5.34,5.37,5.395,5.427,5.488,5.557,5.6
"2007-10-30",5.35,5.35,5.34,5.305,5.27,5.245,5.245,5.28,5.305,5.35,5.375,5.405,5.445,5.505,5.575,5.62
"2007-10-31",5.35,5.355,5.3525,5.32,5.29,5.265,5.2675,5.2975,5.335,5.375,5.405,5.435,5.4625,5.525,5.595,5.64
"2007-11-01",5.35,5.37,5.34,5.345,5.27,5.245,5.245,5.28,5.365,5.35,5.43,5.46,5.445,5.505,5.575,5.62
"2007-11-02",5.35,5.3575,5.36,5.31,5.285,5.26,5.26,5.29,5.305,5.365,5.38,5.41,5.45,5.515,5.58,5.625
"2007-11-05",5.35,5.355,5.36,5.315,5.28,5.25,5.245,5.2775,5.305,5.35,5.385,5.405,5.44,5.498,5.5675,5.62
"2007-11-06",5.35,5.36,5.36,5.315,5.275,5.245,5.24,5.27,5.31,5.345,5.365,5.405,5.435,5.495,5.565,5.605
"2007-11-07",5.35,5.36,5.36,5.28,5.2425,5.202,5.198,5.2275,5.26,5.295,5.34,5.37,5.382,5.443,5.512,5.585
"2007-11-08",5.35,5.3125,5.293,5.245,5.175,5.135,5.21,5.15,5.185,5.215,5.245,5.275,5.298,5.358,5.428,5.473
"2007-11-09",5.35,5.3175,5.31,5.25,5.2,5.1575,5.1475,5.175,5.21,5.2425,5.245,5.255,5.33,5.358,5.428,5.473
"2007-11-12",5.36,5.34,5.338,5.275,5.2475,5.1875,5.1775,5.215,5.235,5.275,5.305,5.335,5.37,5.43,5.5,5.545
"2007-11-13",5.36,5.3475,5.34,5.28,5.235,5.19,5.21,5.208,5.24,5.278,5.305,5.325,5.368,5.428,5.498,5.543
"2007-11-14",5.37,5.395,5.375,5.33,5.2825,5.23,5.225,5.25,5.285,5.32,5.35,5.38,5.41,5.47,5.54,5.585
"2007-11-15",5.37,5.3888,5.3975,5.345,5.2875,5.2325,5.2275,5.25,5.295,5.32,5.35,5.38,5.4125,5.472,5.5425,5.609
"2007-11-16",5.39,5.425,5.42,5.375,5.3375,5.285,5.2725,5.3,5.32,5.375,5.385,5.42,5.46,5.51,5.5775,5.6225
"2007-11-19",5.41,5.455,5.46,5.41,5.398,5.345,5.305,5.355,5.385,5.423,5.455,5.485,5.515,5.575,5.645,5.69
"2007-11-20",5.44,5.505,5.485,5.45,5.428,5.373,5.335,5.375,5.4,5.445,5.465,5.495,5.53,5.585,5.655,5.7
"2007-11-21",5.47,5.575,5.6025,5.55,5.515,5.465,5.455,5.47,5.5,5.54,5.565,5.595,5.629,5.683,5.75,5.793
"2007-11-22",5.49,5.59,5.615,5.545,5.505,5.445,5.435,5.45,5.47,5.52,5.53,5.56,5.605,5.655,5.725,5.76
"2007-11-23",5.5,5.565,5.59,5.525,5.463,5.4,5.39,5.41,5.44,5.478,5.505,5.535,5.565,5.625,5.693,5.735
"2007-11-26",5.51,5.56,5.608,5.535,5.503,5.435,5.425,5.445,5.4675,5.513,5.54,5.56,5.6,5.66,5.728,5.77
"2007-11-27",5.52,5.5925,5.605,5.5625,5.51,5.425,5.415,5.425,5.465,5.488,5.48,5.56,5.578,5.638,5.705,5.743
"2007-11-28",5.54,5.525,5.515,5.45,5.37,5.265,5.245,5.235,5.265,5.285,5.305,5.33,5.34,5.385,5.45,5.49
